,Volume,dfMLRPerDiff,WinReal,Strategy,Confidence
2022-12-23,-0.602,0.1673074972491111,False,Buy,0.813953488372093
2022-12-24,-0.602,0.1799386771882205,True,Buy,0.827906976744186
2022-12-25,-0.602,0.1591221585958193,True,Buy,0.8046511627906977
2022-12-26,0.0388203840255737,0.1456602097636696,False,Buy,0.786046511627907
2022-12-27,-0.0030398387908935,0.1704002662767245,False,Buy,0.813953488372093
2022-12-28,-0.602,0.18844476364628,False,Buy,0.8418604651162791
2022-12-29,-0.602,0.1854059320723897,False,Buy,0.8418604651162791
2022-12-30,-0.602,0.2124998350528057,True,Buy,0.8790697674418605
2022-12-31,0.0175571422576904,0.1795690486972472,True,Buy,0.8232558139534883
2023-01-01,-0.0651046056747436,0.1579858167353707,True,Buy,0.8
2023-01-02,-0.602,0.1322066696950459,False,Buy,0.772093023255814
2023-01-03,0.0098634343147278,0.1488956581703127,True,Buy,0.786046511627907
2023-01-04,-0.602,0.1056071133792839,False,Buy,0.7023255813953488
2023-01-05,0.0267285089492798,0.0899978713766946,True,Buy,0.6511627906976745
2023-01-06,-0.602,0.0587231859297672,True,Buy,0.5023255813953489
2023-01-07,-0.602,0.0084509636637046,True,Buy,0.3023255813953488
2023-01-08,-0.602,-0.0087942626347288,True,Sell,0.42857142857142855
2023-01-09,0.0429193358421325,-0.0241625746587923,True,Buy,0.5813953488372093
2023-01-10,0.0467419605255127,-0.0888181163992397,True,Buy,0.6139534883720931
2023-01-11,-0.602,-0.1158677630079316,True,Sell,0.8
2023-01-12,0.0499219279289245,-0.1202201129542662,True,Buy,0.627906976744186
2023-01-13,-0.602,-0.1180600523256348,True,Sell,0.8047619047619048
2023-01-14,-0.602,-0.1429596092693079,False,Sell,0.8809523809523809
2023-01-15,-0.016234697818756,-0.1118598108268736,False,Sell,0.780952380952381
2023-01-16,-0.602,-0.0990013465593069,True,Sell,0.7428571428571429
2023-01-17,-0.602,-0.1049785302804001,False,Sell,0.7714285714285715
2023-01-18,-0.0305848140716552,-0.0189856504134016,True,Sell,0.580952380952381
2023-01-19,0.036679027557373,-0.0428819786763309,True,Buy,0.5348837209302325
2023-01-20,-0.602,-0.1025021924456315,False,Sell,0.7666666666666667
2023-01-21,-0.602,-0.0778215688976138,True,Sell,0.6571428571428571
2023-01-22,-0.602,-0.0828161901375882,True,Sell,0.6904761904761905
2023-01-23,0.0186685304641723,-0.0782682667586953,False,Buy,0.40930232558139534
2023-01-24,0.0247938017845154,-0.021142655161296,True,Buy,0.4372093023255814
2023-01-25,-0.0112947840690612,-0.0613088741154314,True,Sell,0.6142857142857143
2023-01-26,-0.602,-0.0874734165306102,True,Sell,0.7
2023-01-27,0.0562952737808227,-0.0999023053149829,False,Buy,0.6837209302325581
2023-01-28,-0.0689190049171447,-0.0721087037175862,True,Sell,0.8
2023-01-29,0.0265456418991089,-0.0922166589618981,False,Buy,0.44651162790697674
2023-01-30,-0.602,-0.0383446381030888,True,Sell,0.5238095238095238
2023-01-31,0.0086719970703125,-0.0466927416615873,True,Buy,0.3116279069767442
2023-02-01,0.0374296884536743,-0.0815701290660337,False,Buy,0.5534883720930233
