,Volume,dfMLRPerDiff,WinReal,Strategy,Confidence
2022-12-24,-0.602,0.2081054818565963,False,Buy,0.9306930693069307
2022-12-25,-0.602,0.2035924753766691,True,Buy,0.9158415841584159
2022-12-26,0.0388203840255737,0.1740408602067946,False,Buy,0.8712871287128713
2022-12-27,-0.0030398387908935,0.1933223961350774,False,Buy,0.905940594059406
2022-12-28,-0.602,0.2479425802824941,False,Buy,0.9702970297029703
2022-12-29,-0.602,0.2545505288250831,True,Buy,0.9702970297029703
2022-12-30,-0.602,0.1624192778897157,True,Buy,0.8415841584158416
2022-12-31,0.0175571422576904,0.1017351923301757,True,Buy,0.7128712871287128
2023-01-01,-0.0651046056747436,0.054063169398697,True,Buy,0.47029702970297027
2023-01-02,-0.602,0.0116084427750988,False,Buy,0.3069306930693069
2023-01-03,0.0098634343147278,0.0214762831277601,True,Buy,0.33663366336633666
2023-01-04,-0.602,-0.0173171481982423,True,Sell,0.5336322869955157
2023-01-05,0.0267285089492798,-0.0754399679185162,True,Buy,0.4306930693069307
2023-01-06,-0.602,-0.0819675867777353,False,Sell,0.7085201793721974
2023-01-07,-0.602,-0.0698071448548384,True,Sell,0.672645739910314
2023-01-08,-0.602,-0.110326663835243,True,Sell,0.8026905829596412
2023-01-09,0.0429193358421325,-0.1586270979932736,True,Buy,0.5792079207920792
2023-01-10,0.0467419605255127,-0.1699560295574097,True,Buy,0.6237623762376238
2023-01-11,-0.602,-0.1627963859202851,True,Sell,0.9327354260089686
2023-01-12,0.0499219279289245,-0.1534713586451646,True,Buy,0.6386138613861386
2023-01-13,-0.602,-0.1837001126107647,True,Sell,0.9596412556053812
2023-01-14,-0.602,-0.1889423074659879,False,Sell,0.9641255605381166
2023-01-15,-0.016234697818756,-0.1763418086670232,False,Sell,0.9417040358744395
2023-01-16,-0.602,-0.1691076128509883,False,Sell,0.9372197309417041
2023-01-17,-0.602,-0.1550891537416987,False,Sell,0.9103139013452914
